dataset_name,classifier_name,splitter_method,n_splits,metric_name,expected_estimate,estimate_std
postoperative_patient_data,SVC,ShuffleSplit,10,balanced_accuracy,0.52500,0.03035
postoperative_patient_data,SVC,ShuffleSplit,10,f1,0.32938,0.05723
postoperative_patient_data,SVC,ShuffleSplit,10,precision,0.26906,0.05986
postoperative_patient_data,SVC,ShuffleSplit,10,recall,0.52500,0.03035
postoperative_patient_data,SVC,StratifiedKFold,2,accuracy,0.58173,0.03787
postoperative_patient_data,SVC,StratifiedKFold,2,balanced_accuracy,0.47443,0.04671
postoperative_patient_data,SVC,StratifiedKFold,2,f1,0.41717,0.03733
postoperative_patient_data,SVC,StratifiedKFold,2,precision,0.40991,0.03992
postoperative_patient_data,SVC,StratifiedKFold,2,recall,0.47443,0.04671
postoperative_patient_data,SVC,StratifiedKFold,5,accuracy,0.42041,0.02893
postoperative_patient_data,SVC,StratifiedKFold,5,balanced_accuracy,0.47583,0.03852
postoperative_patient_data,SVC,StratifiedKFold,5,f1,0.31776,0.02721
postoperative_patient_data,SVC,StratifiedKFold,5,precision,0.30854,0.04486
postoperative_patient_data,SVC,StratifiedKFold,5,recall,0.47583,0.03852
postoperative_patient_data,SVC,StratifiedKFold,10,accuracy,0.67143,0.00000
postoperative_patient_data,SVC,StratifiedKFold,10,balanced_accuracy,0.50000,0.00000
postoperative_patient_data,SVC,StratifiedKFold,10,f1,0.39623,0.00000
postoperative_patient_data,SVC,StratifiedKFold,10,precision,0.33571,0.00000
postoperative_patient_data,SVC,StratifiedKFold,10,recall,0.50000,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,2,accuracy,0.75000,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,2,balanced_accuracy,0.50000,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,2,f1,0.42860,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,2,precision,0.37500,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,2,recall,0.50000,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,5,accuracy,0.75000,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,5,balanced_accuracy,0.50000,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,5,f1,0.42860,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,5,precision,0.37500,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,5,recall,0.50000,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,10,accuracy,0.75000,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,10,balanced_accuracy,0.50000,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,10,f1,0.42860,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,10,precision,0.37500,0.00000
postoperative_patient_data,SVC,StratifiedShuffleSplit,10,recall,0.50000,0.00000
vote,DecisionTreeClassifier,CBDSCV,2,accuracy,0.94989,0.00628
vote,DecisionTreeClassifier,CBDSCV,2,balanced_accuracy,0.95443,0.00529
vote,DecisionTreeClassifier,CBDSCV,2,f1,0.94783,0.00645
vote,DecisionTreeClassifier,CBDSCV,2,precision,0.94380,0.00682
vote,DecisionTreeClassifier,CBDSCV,2,recall,0.95443,0.00529
vote,DecisionTreeClassifier,CBDSCV,5,accuracy,0.95203,0.00640
vote,DecisionTreeClassifier,CBDSCV,5,balanced_accuracy,0.95577,0.00584
vote,DecisionTreeClassifier,CBDSCV,5,f1,0.94968,0.00669
vote,DecisionTreeClassifier,CBDSCV,5,precision,0.94631,0.00705
vote,DecisionTreeClassifier,CBDSCV,5,recall,0.95577,0.00584
vote,DecisionTreeClassifier,CBDSCV,10,accuracy,0.95104,0.00696
vote,DecisionTreeClassifier,CBDSCV,10,balanced_accuracy,0.95493,0.00648
vote,DecisionTreeClassifier,CBDSCV,10,f1,0.94790,0.00757
vote,DecisionTreeClassifier,CBDSCV,10,precision,0.94523,0.00768
vote,DecisionTreeClassifier,CBDSCV,10,recall,0.95493,0.00648
vote,DecisionTreeClassifier,CBDSCV_Mini,2,accuracy,0.95067,0.00715
vote,DecisionTreeClassifier,CBDSCV_Mini,2,balanced_accuracy,0.95474,0.00638
vote,DecisionTreeClassifier,CBDSCV_Mini,2,f1,0.94853,0.00723
vote,DecisionTreeClassifier,CBDSCV_Mini,2,precision,0.94474,0.00716
vote,DecisionTreeClassifier,CBDSCV_Mini,2,recall,0.95474,0.00638
vote,DecisionTreeClassifier,CBDSCV_Mini,5,accuracy,0.95128,0.00695
vote,DecisionTreeClassifier,CBDSCV_Mini,5,balanced_accuracy,0.95505,0.00611
vote,DecisionTreeClassifier,CBDSCV_Mini,5,f1,0.94876,0.00713
vote,DecisionTreeClassifier,CBDSCV_Mini,5,precision,0.94576,0.00729
vote,DecisionTreeClassifier,CBDSCV_Mini,5,recall,0.95505,0.00611
vote,DecisionTreeClassifier,CBDSCV_Mini,10,accuracy,0.95164,0.00668
vote,DecisionTreeClassifier,CBDSCV_Mini,10,balanced_accuracy,0.95532,0.00595
vote,DecisionTreeClassifier,CBDSCV_Mini,10,f1,0.94820,0.00713
vote,DecisionTreeClassifier,CBDSCV_Mini,10,precision,0.94612,0.00727
vote,DecisionTreeClassifier,CBDSCV_Mini,10,recall,0.95532,0.00595
vote,DecisionTreeClassifier,DBSCV,2,accuracy,0.94986,0.00623
vote,DecisionTreeClassifier,DBSCV,2,balanced_accuracy,0.95429,0.00542
vote,DecisionTreeClassifier,DBSCV,2,f1,0.94771,0.00633
vote,DecisionTreeClassifier,DBSCV,2,precision,0.94373,0.00652
vote,DecisionTreeClassifier,DBSCV,2,recall,0.95429,0.00542
vote,DecisionTreeClassifier,DBSCV,5,accuracy,0.95129,0.00667
vote,DecisionTreeClassifier,DBSCV,5,balanced_accuracy,0.95557,0.00575
vote,DecisionTreeClassifier,DBSCV,5,f1,0.94886,0.00715
vote,DecisionTreeClassifier,DBSCV,5,precision,0.94510,0.00809
vote,DecisionTreeClassifier,DBSCV,5,recall,0.95557,0.00575
vote,DecisionTreeClassifier,DBSCV,10,accuracy,0.95166,0.00653
vote,DecisionTreeClassifier,DBSCV,10,balanced_accuracy,0.95562,0.00674
vote,DecisionTreeClassifier,DBSCV,10,f1,0.94870,0.00686
vote,DecisionTreeClassifier,DBSCV,10,precision,0.94600,0.00739
vote,DecisionTreeClassifier,DBSCV,10,recall,0.95562,0.00674
vote,DecisionTreeClassifier,DOBSCV,2,accuracy,0.95129,0.00608
vote,DecisionTreeClassifier,DOBSCV,2,balanced_accuracy,0.95537,0.00549
vote,DecisionTreeClassifier,DOBSCV,2,f1,0.94908,0.00625
vote,DecisionTreeClassifier,DOBSCV,2,precision,0.94480,0.00656
vote,DecisionTreeClassifier,DOBSCV,2,recall,0.95537,0.00549
vote,DecisionTreeClassifier,DOBSCV,5,accuracy,0.95114,0.00648
vote,DecisionTreeClassifier,DOBSCV,5,balanced_accuracy,0.95459,0.00605
vote,DecisionTreeClassifier,DOBSCV,5,f1,0.94849,0.00640
vote,DecisionTreeClassifier,DOBSCV,5,precision,0.94522,0.00633
vote,DecisionTreeClassifier,DOBSCV,5,recall,0.95459,0.00605
vote,DecisionTreeClassifier,DOBSCV,10,accuracy,0.94998,0.00682
vote,DecisionTreeClassifier,DOBSCV,10,balanced_accuracy,0.95360,0.00701
vote,DecisionTreeClassifier,DOBSCV,10,f1,0.94704,0.00692
vote,DecisionTreeClassifier,DOBSCV,10,precision,0.94506,0.00675
vote,DecisionTreeClassifier,DOBSCV,10,recall,0.95360,0.00701
vote,DecisionTreeClassifier,KFold,2,accuracy,0.95128,0.00671
vote,DecisionTreeClassifier,KFold,2,balanced_accuracy,0.95511,0.00590
vote,DecisionTreeClassifier,KFold,2,f1,0.94915,0.00680
vote,DecisionTreeClassifier,KFold,2,precision,0.94555,0.00711
vote,DecisionTreeClassifier,KFold,2,recall,0.95511,0.00590
vote,DecisionTreeClassifier,KFold,5,accuracy,0.95115,0.00664
vote,DecisionTreeClassifier,KFold,5,balanced_accuracy,0.95475,0.00594
vote,DecisionTreeClassifier,KFold,5,f1,0.94872,0.00694
vote,DecisionTreeClassifier,KFold,5,precision,0.94609,0.00765
vote,DecisionTreeClassifier,KFold,5,recall,0.95475,0.00594
vote,DecisionTreeClassifier,KFold,10,accuracy,0.95061,0.00771
vote,DecisionTreeClassifier,KFold,10,balanced_accuracy,0.95461,0.00697
vote,DecisionTreeClassifier,KFold,10,f1,0.94756,0.00814
vote,DecisionTreeClassifier,KFold,10,precision,0.94538,0.00892
vote,DecisionTreeClassifier,KFold,10,recall,0.95461,0.00697
vote,DecisionTreeClassifier,ShuffleSplit,2,accuracy,0.95250,0.02584
vote,DecisionTreeClassifier,ShuffleSplit,2,balanced_accuracy,0.95549,0.02387
vote,DecisionTreeClassifier,ShuffleSplit,2,f1,0.95033,0.02717
vote,DecisionTreeClassifier,ShuffleSplit,2,precision,0.94873,0.02911
vote,DecisionTreeClassifier,ShuffleSplit,2,recall,0.95549,0.02387
vote,DecisionTreeClassifier,ShuffleSplit,5,accuracy,0.95200,0.01658
vote,DecisionTreeClassifier,ShuffleSplit,5,balanced_accuracy,0.95586,0.01539
vote,DecisionTreeClassifier,ShuffleSplit,5,f1,0.94935,0.01776
vote,DecisionTreeClassifier,ShuffleSplit,5,precision,0.94722,0.01873
vote,DecisionTreeClassifier,ShuffleSplit,5,recall,0.95586,0.01539
vote,DecisionTreeClassifier,ShuffleSplit,10,accuracy,0.95200,0.01196
vote,DecisionTreeClassifier,ShuffleSplit,10,balanced_accuracy,0.95567,0.01104
vote,DecisionTreeClassifier,ShuffleSplit,10,f1,0.94914,0.01265
vote,DecisionTreeClassifier,ShuffleSplit,10,precision,0.94664,0.01335
vote,DecisionTreeClassifier,ShuffleSplit,10,recall,0.95567,0.01104
vote,DecisionTreeClassifier,StratifiedKFold,2,accuracy,0.95025,0.00725
vote,DecisionTreeClassifier,StratifiedKFold,2,balanced_accuracy,0.95474,0.00627
vote,DecisionTreeClassifier,StratifiedKFold,2,f1,0.94829,0.00742
vote,DecisionTreeClassifier,StratifiedKFold,2,precision,0.94452,0.00775
vote,DecisionTreeClassifier,StratifiedKFold,2,recall,0.95474,0.00627
vote,DecisionTreeClassifier,StratifiedKFold,5,accuracy,0.94962,0.00791
vote,DecisionTreeClassifier,StratifiedKFold,5,balanced_accuracy,0.95377,0.00715
vote,DecisionTreeClassifier,StratifiedKFold,5,f1,0.94762,0.00812
vote,DecisionTreeClassifier,StratifiedKFold,5,precision,0.94449,0.00833
vote,DecisionTreeClassifier,StratifiedKFold,5,recall,0.95377,0.00715
vote,DecisionTreeClassifier,StratifiedKFold,10,accuracy,0.95103,0.00782
vote,DecisionTreeClassifier,StratifiedKFold,10,balanced_accuracy,0.95486,0.00704
vote,DecisionTreeClassifier,StratifiedKFold,10,f1,0.94914,0.00798
vote,DecisionTreeClassifier,StratifiedKFold,10,precision,0.94777,0.00791
vote,DecisionTreeClassifier,StratifiedKFold,10,recall,0.95486,0.00704
vote,DecisionTreeClassifier,StratifiedShuffleSplit,2,accuracy,0.95437,0.01686
vote,DecisionTreeClassifier,StratifiedShuffleSplit,2,balanced_accuracy,0.95651,0.01762
vote,DecisionTreeClassifier,StratifiedShuffleSplit,2,f1,0.95192,0.01771
vote,DecisionTreeClassifier,StratifiedShuffleSplit,2,precision,0.95063,0.01789
vote,DecisionTreeClassifier,StratifiedShuffleSplit,2,recall,0.95651,0.01762
vote,DecisionTreeClassifier,StratifiedShuffleSplit,5,accuracy,0.95475,0.01473
vote,DecisionTreeClassifier,StratifiedShuffleSplit,5,balanced_accuracy,0.95767,0.01472
vote,DecisionTreeClassifier,StratifiedShuffleSplit,5,f1,0.95244,0.01541
vote,DecisionTreeClassifier,StratifiedShuffleSplit,5,precision,0.95046,0.01529
vote,DecisionTreeClassifier,StratifiedShuffleSplit,5,recall,0.95767,0.01472
vote,DecisionTreeClassifier,StratifiedShuffleSplit,10,accuracy,0.95525,0.01135
vote,DecisionTreeClassifier,StratifiedShuffleSplit,10,balanced_accuracy,0.95854,0.01064
vote,DecisionTreeClassifier,StratifiedShuffleSplit,10,f1,0.95303,0.01179
vote,DecisionTreeClassifier,StratifiedShuffleSplit,10,precision,0.95086,0.01198
vote,DecisionTreeClassifier,StratifiedShuffleSplit,10,recall,0.95854,0.01064
vote,LogisticRegression,CBDSCV,2,accuracy,0.95372,0.00773
vote,LogisticRegression,CBDSCV,2,balanced_accuracy,0.95303,0.00802
vote,LogisticRegression,CBDSCV,2,f1,0.95120,0.00819
vote,LogisticRegression,CBDSCV,2,precision,0.95025,0.00829
vote,LogisticRegression,CBDSCV,2,recall,0.95303,0.00802
vote,LogisticRegression,CBDSCV,5,accuracy,0.96010,0.00416
vote,LogisticRegression,CBDSCV,5,balanced_accuracy,0.95982,0.00541
vote,LogisticRegression,CBDSCV,5,f1,0.95771,0.00461
vote,LogisticRegression,CBDSCV,5,precision,0.95711,0.00376
vote,LogisticRegression,CBDSCV,5,recall,0.95982,0.00541
vote,LogisticRegression,CBDSCV,10,accuracy,0.95858,0.00479
vote,LogisticRegression,CBDSCV,10,balanced_accuracy,0.95861,0.00500
vote,LogisticRegression,CBDSCV,10,f1,0.95558,0.00517
vote,LogisticRegression,CBDSCV,10,precision,0.95560,0.00512
vote,LogisticRegression,CBDSCV,10,recall,0.95861,0.00500
vote,LogisticRegression,CBDSCV_Mini,2,accuracy,0.95525,0.00811
vote,LogisticRegression,CBDSCV_Mini,2,balanced_accuracy,0.95536,0.00777
vote,LogisticRegression,CBDSCV_Mini,2,f1,0.95295,0.00835
vote,LogisticRegression,CBDSCV_Mini,2,precision,0.95143,0.00867
vote,LogisticRegression,CBDSCV_Mini,2,recall,0.95536,0.00777
vote,LogisticRegression,CBDSCV_Mini,5,accuracy,0.95830,0.00390
vote,LogisticRegression,CBDSCV_Mini,5,balanced_accuracy,0.95817,0.00447
vote,LogisticRegression,CBDSCV_Mini,5,f1,0.95567,0.00407
vote,LogisticRegression,CBDSCV_Mini,5,precision,0.95475,0.00403
vote,LogisticRegression,CBDSCV_Mini,5,recall,0.95817,0.00447
vote,LogisticRegression,CBDSCV_Mini,10,accuracy,0.95842,0.00523
vote,LogisticRegression,CBDSCV_Mini,10,balanced_accuracy,0.95775,0.00484
vote,LogisticRegression,CBDSCV_Mini,10,f1,0.95478,0.00529
vote,LogisticRegression,CBDSCV_Mini,10,precision,0.95463,0.00600
vote,LogisticRegression,CBDSCV_Mini,10,recall,0.95775,0.00484
vote,LogisticRegression,DBSCV,2,accuracy,0.95346,0.00720
vote,LogisticRegression,DBSCV,2,balanced_accuracy,0.95323,0.00817
vote,LogisticRegression,DBSCV,2,f1,0.95089,0.00771
vote,LogisticRegression,DBSCV,2,precision,0.94939,0.00741
vote,LogisticRegression,DBSCV,2,recall,0.95323,0.00817
vote,LogisticRegression,DBSCV,5,accuracy,0.95577,0.00582
vote,LogisticRegression,DBSCV,5,balanced_accuracy,0.95603,0.00574
vote,LogisticRegression,DBSCV,5,f1,0.95320,0.00630
vote,LogisticRegression,DBSCV,5,precision,0.95168,0.00702
vote,LogisticRegression,DBSCV,5,recall,0.95603,0.00574
vote,LogisticRegression,DBSCV,10,accuracy,0.95796,0.00496
vote,LogisticRegression,DBSCV,10,balanced_accuracy,0.95839,0.00565
vote,LogisticRegression,DBSCV,10,f1,0.95504,0.00571
vote,LogisticRegression,DBSCV,10,precision,0.95437,0.00605
vote,LogisticRegression,DBSCV,10,recall,0.95839,0.00565
vote,LogisticRegression,DOBSCV,2,accuracy,0.95589,0.00746
vote,LogisticRegression,DOBSCV,2,balanced_accuracy,0.95561,0.00851
vote,LogisticRegression,DOBSCV,2,f1,0.95350,0.00785
vote,LogisticRegression,DOBSCV,2,precision,0.95214,0.00768
vote,LogisticRegression,DOBSCV,2,recall,0.95561,0.00851
vote,LogisticRegression,DOBSCV,5,accuracy,0.95805,0.00435
vote,LogisticRegression,DOBSCV,5,balanced_accuracy,0.95728,0.00426
vote,LogisticRegression,DOBSCV,5,f1,0.95532,0.00466
vote,LogisticRegression,DOBSCV,5,precision,0.95491,0.00564
vote,LogisticRegression,DOBSCV,5,recall,0.95728,0.00426
vote,LogisticRegression,DOBSCV,10,accuracy,0.95843,0.00455
vote,LogisticRegression,DOBSCV,10,balanced_accuracy,0.95799,0.00552
vote,LogisticRegression,DOBSCV,10,f1,0.95547,0.00510
vote,LogisticRegression,DOBSCV,10,precision,0.95528,0.00503
vote,LogisticRegression,DOBSCV,10,recall,0.95799,0.00552
vote,LogisticRegression,KFold,2,accuracy,0.95525,0.00735
vote,LogisticRegression,KFold,2,balanced_accuracy,0.95422,0.00835
vote,LogisticRegression,KFold,2,f1,0.95282,0.00789
vote,LogisticRegression,KFold,2,precision,0.95236,0.00778
vote,LogisticRegression,KFold,2,recall,0.95422,0.00835
vote,LogisticRegression,KFold,5,accuracy,0.95907,0.00505
vote,LogisticRegression,KFold,5,balanced_accuracy,0.95833,0.00600
vote,LogisticRegression,KFold,5,f1,0.95650,0.00528
vote,LogisticRegression,KFold,5,precision,0.95634,0.00518
vote,LogisticRegression,KFold,5,recall,0.95833,0.00600
vote,LogisticRegression,KFold,10,accuracy,0.95933,0.00476
vote,LogisticRegression,KFold,10,balanced_accuracy,0.95925,0.00507
vote,LogisticRegression,KFold,10,f1,0.95643,0.00528
vote,LogisticRegression,KFold,10,precision,0.95631,0.00552
vote,LogisticRegression,KFold,10,recall,0.95925,0.00507
vote,LogisticRegression,ShuffleSplit,2,accuracy,0.96000,0.02131
vote,LogisticRegression,ShuffleSplit,2,balanced_accuracy,0.96040,0.02187
vote,LogisticRegression,ShuffleSplit,2,f1,0.95776,0.02332
vote,LogisticRegression,ShuffleSplit,2,precision,0.95736,0.02445
vote,LogisticRegression,ShuffleSplit,2,recall,0.96040,0.02187
vote,LogisticRegression,ShuffleSplit,5,accuracy,0.95575,0.01311
vote,LogisticRegression,ShuffleSplit,5,balanced_accuracy,0.95484,0.01436
vote,LogisticRegression,ShuffleSplit,5,f1,0.95272,0.01495
vote,LogisticRegression,ShuffleSplit,5,precision,0.95316,0.01516
vote,LogisticRegression,ShuffleSplit,5,recall,0.95484,0.01436
vote,LogisticRegression,ShuffleSplit,10,accuracy,0.95850,0.00792
vote,LogisticRegression,ShuffleSplit,10,balanced_accuracy,0.95805,0.00788
vote,LogisticRegression,ShuffleSplit,10,f1,0.95559,0.00853
vote,LogisticRegression,ShuffleSplit,10,precision,0.95534,0.00925
vote,LogisticRegression,ShuffleSplit,10,recall,0.95805,0.00788
vote,LogisticRegression,StratifiedKFold,2,accuracy,0.95359,0.00905
vote,LogisticRegression,StratifiedKFold,2,balanced_accuracy,0.95348,0.00957
vote,LogisticRegression,StratifiedKFold,2,f1,0.95130,0.00949
vote,LogisticRegression,StratifiedKFold,2,precision,0.95017,0.00934
vote,LogisticRegression,StratifiedKFold,2,recall,0.95348,0.00957
vote,LogisticRegression,StratifiedKFold,5,accuracy,0.95730,0.00604
vote,LogisticRegression,StratifiedKFold,5,balanced_accuracy,0.95693,0.00641
vote,LogisticRegression,StratifiedKFold,5,f1,0.95511,0.00639
vote,LogisticRegression,StratifiedKFold,5,precision,0.95506,0.00605
vote,LogisticRegression,StratifiedKFold,5,recall,0.95693,0.00641
vote,LogisticRegression,StratifiedKFold,10,accuracy,0.95860,0.00348
vote,LogisticRegression,StratifiedKFold,10,balanced_accuracy,0.95824,0.00369
vote,LogisticRegression,StratifiedKFold,10,f1,0.95649,0.00365
vote,LogisticRegression,StratifiedKFold,10,precision,0.95743,0.00345
vote,LogisticRegression,StratifiedKFold,10,recall,0.95824,0.00369
vote,LogisticRegression,StratifiedShuffleSplit,2,accuracy,0.96375,0.02254
vote,LogisticRegression,StratifiedShuffleSplit,2,balanced_accuracy,0.96301,0.02533
vote,LogisticRegression,StratifiedShuffleSplit,2,f1,0.96147,0.02423
vote,LogisticRegression,StratifiedShuffleSplit,2,precision,0.96219,0.02272
vote,LogisticRegression,StratifiedShuffleSplit,2,recall,0.96301,0.02533
vote,LogisticRegression,StratifiedShuffleSplit,5,accuracy,0.96025,0.01333
vote,LogisticRegression,StratifiedShuffleSplit,5,balanced_accuracy,0.95914,0.01558
vote,LogisticRegression,StratifiedShuffleSplit,5,f1,0.95764,0.01451
vote,LogisticRegression,StratifiedShuffleSplit,5,precision,0.95848,0.01292
vote,LogisticRegression,StratifiedShuffleSplit,5,recall,0.95914,0.01558
vote,LogisticRegression,StratifiedShuffleSplit,10,accuracy,0.96288,0.00954
vote,LogisticRegression,StratifiedShuffleSplit,10,balanced_accuracy,0.96218,0.01033
vote,LogisticRegression,StratifiedShuffleSplit,10,f1,0.96050,0.01024
vote,LogisticRegression,StratifiedShuffleSplit,10,precision,0.96095,0.00984
vote,LogisticRegression,StratifiedShuffleSplit,10,recall,0.96218,0.01033
vote,RandomForestClassifier,CBDSCV,2,accuracy,0.95717,0.00586
vote,RandomForestClassifier,CBDSCV,2,balanced_accuracy,0.95640,0.00643
vote,RandomForestClassifier,CBDSCV,2,f1,0.95487,0.00620
vote,RandomForestClassifier,CBDSCV,2,precision,0.95409,0.00627
vote,RandomForestClassifier,CBDSCV,2,recall,0.95640,0.00643
vote,RandomForestClassifier,CBDSCV,5,accuracy,0.95897,0.00664
vote,RandomForestClassifier,CBDSCV,5,balanced_accuracy,0.95862,0.00650
vote,RandomForestClassifier,CBDSCV,5,f1,0.95660,0.00681
vote,RandomForestClassifier,CBDSCV,5,precision,0.95632,0.00701
vote,RandomForestClassifier,CBDSCV,5,recall,0.95862,0.00650
vote,RandomForestClassifier,CBDSCV,10,accuracy,0.96025,0.00486
vote,RandomForestClassifier,CBDSCV,10,balanced_accuracy,0.95996,0.00585
vote,RandomForestClassifier,CBDSCV,10,f1,0.95736,0.00542
vote,RandomForestClassifier,CBDSCV,10,precision,0.95735,0.00521
vote,RandomForestClassifier,CBDSCV,10,recall,0.95996,0.00585
vote,RandomForestClassifier,CBDSCV_Mini,2,accuracy,0.95539,0.00748
vote,RandomForestClassifier,CBDSCV_Mini,2,balanced_accuracy,0.95463,0.00878
vote,RandomForestClassifier,CBDSCV_Mini,2,f1,0.95298,0.00796
vote,RandomForestClassifier,CBDSCV_Mini,2,precision,0.95212,0.00714
vote,RandomForestClassifier,CBDSCV_Mini,2,recall,0.95463,0.00878
vote,RandomForestClassifier,CBDSCV_Mini,5,accuracy,0.95946,0.00471
vote,RandomForestClassifier,CBDSCV_Mini,5,balanced_accuracy,0.95979,0.00531
vote,RandomForestClassifier,CBDSCV_Mini,5,f1,0.95703,0.00495
vote,RandomForestClassifier,CBDSCV_Mini,5,precision,0.95580,0.00464
vote,RandomForestClassifier,CBDSCV_Mini,5,recall,0.95979,0.00531
vote,RandomForestClassifier,CBDSCV_Mini,10,accuracy,0.95830,0.00472
vote,RandomForestClassifier,CBDSCV_Mini,10,balanced_accuracy,0.95810,0.00611
vote,RandomForestClassifier,CBDSCV_Mini,10,f1,0.95480,0.00546
vote,RandomForestClassifier,CBDSCV_Mini,10,precision,0.95465,0.00516
vote,RandomForestClassifier,CBDSCV_Mini,10,recall,0.95810,0.00611
vote,RandomForestClassifier,DBSCV,2,accuracy,0.95653,0.00657
vote,RandomForestClassifier,DBSCV,2,balanced_accuracy,0.95597,0.00739
vote,RandomForestClassifier,DBSCV,2,f1,0.95410,0.00703
vote,RandomForestClassifier,DBSCV,2,precision,0.95292,0.00679
vote,RandomForestClassifier,DBSCV,2,recall,0.95597,0.00739
vote,RandomForestClassifier,DBSCV,5,accuracy,0.95780,0.00514
vote,RandomForestClassifier,DBSCV,5,balanced_accuracy,0.95798,0.00541
vote,RandomForestClassifier,DBSCV,5,f1,0.95528,0.00570
vote,RandomForestClassifier,DBSCV,5,precision,0.95399,0.00656
vote,RandomForestClassifier,DBSCV,5,recall,0.95798,0.00541
vote,RandomForestClassifier,DBSCV,10,accuracy,0.95768,0.00427
vote,RandomForestClassifier,DBSCV,10,balanced_accuracy,0.95751,0.00516
vote,RandomForestClassifier,DBSCV,10,f1,0.95462,0.00495
vote,RandomForestClassifier,DBSCV,10,precision,0.95416,0.00567
vote,RandomForestClassifier,DBSCV,10,recall,0.95751,0.00516
vote,RandomForestClassifier,DOBSCV,2,accuracy,0.95730,0.00689
vote,RandomForestClassifier,DOBSCV,2,balanced_accuracy,0.95703,0.00713
vote,RandomForestClassifier,DOBSCV,2,f1,0.95498,0.00719
vote,RandomForestClassifier,DOBSCV,2,precision,0.95371,0.00728
vote,RandomForestClassifier,DOBSCV,2,recall,0.95703,0.00713
vote,RandomForestClassifier,DOBSCV,5,accuracy,0.95768,0.00541
vote,RandomForestClassifier,DOBSCV,5,balanced_accuracy,0.95708,0.00554
vote,RandomForestClassifier,DOBSCV,5,f1,0.95486,0.00554
vote,RandomForestClassifier,DOBSCV,5,precision,0.95405,0.00565
vote,RandomForestClassifier,DOBSCV,5,recall,0.95708,0.00554
vote,RandomForestClassifier,DOBSCV,10,accuracy,0.95920,0.00508
vote,RandomForestClassifier,DOBSCV,10,balanced_accuracy,0.95823,0.00591
vote,RandomForestClassifier,DOBSCV,10,f1,0.95619,0.00506
vote,RandomForestClassifier,DOBSCV,10,precision,0.95612,0.00516
vote,RandomForestClassifier,DOBSCV,10,recall,0.95823,0.00591
vote,RandomForestClassifier,KFold,2,accuracy,0.95436,0.00789
vote,RandomForestClassifier,KFold,2,balanced_accuracy,0.95334,0.00946
vote,RandomForestClassifier,KFold,2,f1,0.95183,0.00848
vote,RandomForestClassifier,KFold,2,precision,0.95125,0.00778
vote,RandomForestClassifier,KFold,2,recall,0.95334,0.00946
vote,RandomForestClassifier,KFold,5,accuracy,0.95793,0.00694
vote,RandomForestClassifier,KFold,5,balanced_accuracy,0.95704,0.00775
vote,RandomForestClassifier,KFold,5,f1,0.95545,0.00736
vote,RandomForestClassifier,KFold,5,precision,0.95531,0.00675
vote,RandomForestClassifier,KFold,5,recall,0.95704,0.00775
vote,RandomForestClassifier,KFold,10,accuracy,0.95906,0.00571
vote,RandomForestClassifier,KFold,10,balanced_accuracy,0.95869,0.00605
vote,RandomForestClassifier,KFold,10,f1,0.95606,0.00610
vote,RandomForestClassifier,KFold,10,precision,0.95587,0.00606
vote,RandomForestClassifier,KFold,10,recall,0.95869,0.00605
vote,RandomForestClassifier,ShuffleSplit,2,accuracy,0.96062,0.02079
vote,RandomForestClassifier,ShuffleSplit,2,balanced_accuracy,0.96051,0.02117
vote,RandomForestClassifier,ShuffleSplit,2,f1,0.95838,0.02267
vote,RandomForestClassifier,ShuffleSplit,2,precision,0.95852,0.02424
vote,RandomForestClassifier,ShuffleSplit,2,recall,0.96051,0.02117
vote,RandomForestClassifier,ShuffleSplit,5,accuracy,0.95650,0.01215
vote,RandomForestClassifier,ShuffleSplit,5,balanced_accuracy,0.95670,0.01127
vote,RandomForestClassifier,ShuffleSplit,5,f1,0.95365,0.01361
vote,RandomForestClassifier,ShuffleSplit,5,precision,0.95350,0.01568
vote,RandomForestClassifier,ShuffleSplit,5,recall,0.95670,0.01127
vote,RandomForestClassifier,ShuffleSplit,10,accuracy,0.95837,0.00788
vote,RandomForestClassifier,ShuffleSplit,10,balanced_accuracy,0.95812,0.00768
vote,RandomForestClassifier,ShuffleSplit,10,f1,0.95544,0.00862
vote,RandomForestClassifier,ShuffleSplit,10,precision,0.95531,0.00968
vote,RandomForestClassifier,ShuffleSplit,10,recall,0.95812,0.00768
vote,RandomForestClassifier,StratifiedKFold,2,accuracy,0.95754,0.00628
vote,RandomForestClassifier,StratifiedKFold,2,balanced_accuracy,0.95751,0.00711
vote,RandomForestClassifier,StratifiedKFold,2,f1,0.95543,0.00664
