,dataset_name,classifier_name,splitter_method,repeat_id,n_splits,running_time
519,analcatdata_cyyoung8092,SVC,DBSCV,13,2,0.0057
520,analcatdata_cyyoung8092,SVC,DBSCV,13,5,0.0057
521,analcatdata_cyyoung8092,SVC,DBSCV,13,10,0.0060
522,analcatdata_cyyoung8092,SVC,DBSCV,14,2,0.0058
523,analcatdata_cyyoung8092,SVC,DBSCV,14,5,0.0056
524,analcatdata_cyyoung8092,SVC,DBSCV,14,10,0.0057
525,analcatdata_cyyoung8092,SVC,DBSCV,15,2,0.0057
526,analcatdata_cyyoung8092,SVC,DBSCV,15,5,0.0056
527,analcatdata_cyyoung8092,SVC,DBSCV,15,10,0.0057
528,analcatdata_cyyoung8092,SVC,DBSCV,16,2,0.0057
529,analcatdata_cyyoung8092,SVC,DBSCV,16,5,0.0057
530,analcatdata_cyyoung8092,SVC,DBSCV,16,10,0.0057
531,analcatdata_cyyoung8092,SVC,DBSCV,17,2,0.0057
532,analcatdata_cyyoung8092,SVC,DBSCV,17,5,0.0056
533,analcatdata_cyyoung8092,SVC,DBSCV,17,10,0.0057
534,analcatdata_cyyoung8092,SVC,DBSCV,18,2,0.0057
535,analcatdata_cyyoung8092,SVC,DBSCV,18,5,0.0056
536,analcatdata_cyyoung8092,SVC,DBSCV,18,10,0.0056
537,analcatdata_cyyoung8092,SVC,DBSCV,19,2,0.0057
538,analcatdata_cyyoung8092,SVC,DBSCV,19,5,0.0056
539,analcatdata_cyyoung8092,SVC,DBSCV,19,10,0.0058
540,analcatdata_cyyoung8092,SVC,DOBSCV,0,2,0.0050
541,analcatdata_cyyoung8092,SVC,DOBSCV,0,5,0.0029
542,analcatdata_cyyoung8092,SVC,DOBSCV,0,10,0.0024
543,analcatdata_cyyoung8092,SVC,DOBSCV,1,2,0.0050
544,analcatdata_cyyoung8092,SVC,DOBSCV,1,5,0.0028
545,analcatdata_cyyoung8092,SVC,DOBSCV,1,10,0.0024
546,analcatdata_cyyoung8092,SVC,DOBSCV,2,2,0.0049
547,analcatdata_cyyoung8092,SVC,DOBSCV,2,5,0.0029
548,analcatdata_cyyoung8092,SVC,DOBSCV,2,10,0.0024
549,analcatdata_cyyoung8092,SVC,DOBSCV,3,2,0.0049
550,analcatdata_cyyoung8092,SVC,DOBSCV,3,5,0.0029
551,analcatdata_cyyoung8092,SVC,DOBSCV,3,10,0.0024
552,analcatdata_cyyoung8092,SVC,DOBSCV,4,2,0.0048
553,analcatdata_cyyoung8092,SVC,DOBSCV,4,5,0.0029
554,analcatdata_cyyoung8092,SVC,DOBSCV,4,10,0.0024
555,analcatdata_cyyoung8092,SVC,DOBSCV,5,2,0.0048
556,analcatdata_cyyoung8092,SVC,DOBSCV,5,5,0.0029
557,analcatdata_cyyoung8092,SVC,DOBSCV,5,10,0.0025
558,analcatdata_cyyoung8092,SVC,DOBSCV,6,2,0.0049
559,analcatdata_cyyoung8092,SVC,DOBSCV,6,5,0.0029
560,analcatdata_cyyoung8092,SVC,DOBSCV,6,10,0.0024
561,analcatdata_cyyoung8092,SVC,DOBSCV,7,2,0.0049
562,analcatdata_cyyoung8092,SVC,DOBSCV,7,5,0.0029
563,analcatdata_cyyoung8092,SVC,DOBSCV,7,10,0.0023
564,analcatdata_cyyoung8092,SVC,DOBSCV,8,2,0.0049
565,analcatdata_cyyoung8092,SVC,DOBSCV,8,5,0.0029
566,analcatdata_cyyoung8092,SVC,DOBSCV,8,10,0.0024
567,analcatdata_cyyoung8092,SVC,DOBSCV,9,2,0.0049
568,analcatdata_cyyoung8092,SVC,DOBSCV,9,5,0.0029
569,analcatdata_cyyoung8092,SVC,DOBSCV,9,10,0.0023
570,analcatdata_cyyoung8092,SVC,DOBSCV,10,2,0.0048
571,analcatdata_cyyoung8092,SVC,DOBSCV,10,5,0.0029
572,analcatdata_cyyoung8092,SVC,DOBSCV,10,10,0.0024
573,analcatdata_cyyoung8092,SVC,DOBSCV,11,2,0.0048
574,analcatdata_cyyoung8092,SVC,DOBSCV,11,5,0.0029
575,analcatdata_cyyoung8092,SVC,DOBSCV,11,10,0.0023
576,analcatdata_cyyoung8092,SVC,DOBSCV,12,2,0.0048
577,analcatdata_cyyoung8092,SVC,DOBSCV,12,5,0.0029
578,analcatdata_cyyoung8092,SVC,DOBSCV,12,10,0.0024
579,analcatdata_cyyoung8092,SVC,DOBSCV,13,2,0.0049
580,analcatdata_cyyoung8092,SVC,DOBSCV,13,5,0.0030
581,analcatdata_cyyoung8092,SVC,DOBSCV,13,10,0.0024
582,analcatdata_cyyoung8092,SVC,DOBSCV,14,2,0.0049
583,analcatdata_cyyoung8092,SVC,DOBSCV,14,5,0.0030
584,analcatdata_cyyoung8092,SVC,DOBSCV,14,10,0.0024
585,analcatdata_cyyoung8092,SVC,DOBSCV,15,2,0.0050
586,analcatdata_cyyoung8092,SVC,DOBSCV,15,5,0.0029
587,analcatdata_cyyoung8092,SVC,DOBSCV,15,10,0.0024
588,analcatdata_cyyoung8092,SVC,DOBSCV,16,2,0.0050
589,analcatdata_cyyoung8092,SVC,DOBSCV,16,5,0.0032
590,analcatdata_cyyoung8092,SVC,DOBSCV,16,10,0.0024
591,analcatdata_cyyoung8092,SVC,DOBSCV,17,2,0.0049
592,analcatdata_cyyoung8092,SVC,DOBSCV,17,5,0.0029
593,analcatdata_cyyoung8092,SVC,DOBSCV,17,10,0.0024
594,analcatdata_cyyoung8092,SVC,DOBSCV,18,2,0.0049
595,analcatdata_cyyoung8092,SVC,DOBSCV,18,5,0.0029
596,analcatdata_cyyoung8092,SVC,DOBSCV,18,10,0.0024
597,analcatdata_cyyoung8092,SVC,DOBSCV,19,2,0.0049
598,analcatdata_cyyoung8092,SVC,DOBSCV,19,5,0.0029
599,analcatdata_cyyoung8092,SVC,DOBSCV,19,10,0.0024
600,analcatdata_cyyoung8092,SVC,CBDSCV,0,2,0.0255
601,analcatdata_cyyoung8092,SVC,CBDSCV,0,5,0.0262
602,analcatdata_cyyoung8092,SVC,CBDSCV,0,10,0.0278
603,analcatdata_cyyoung8092,SVC,CBDSCV,1,2,0.0253
604,analcatdata_cyyoung8092,SVC,CBDSCV,1,5,0.0304
605,analcatdata_cyyoung8092,SVC,CBDSCV,1,10,0.0267
606,analcatdata_cyyoung8092,SVC,CBDSCV,2,2,0.0249
607,analcatdata_cyyoung8092,SVC,CBDSCV,2,5,0.0258
608,analcatdata_cyyoung8092,SVC,CBDSCV,2,10,0.0272
609,analcatdata_cyyoung8092,SVC,CBDSCV,3,2,0.0276
610,analcatdata_cyyoung8092,SVC,CBDSCV,3,5,0.0269
611,analcatdata_cyyoung8092,SVC,CBDSCV,3,10,0.0265
612,analcatdata_cyyoung8092,SVC,CBDSCV,4,2,0.0279
613,analcatdata_cyyoung8092,SVC,CBDSCV,4,5,0.0283
614,analcatdata_cyyoung8092,SVC,CBDSCV,4,10,0.0269
615,analcatdata_cyyoung8092,SVC,CBDSCV,5,2,0.0301
616,analcatdata_cyyoung8092,SVC,CBDSCV,5,5,0.0285
617,analcatdata_cyyoung8092,SVC,CBDSCV,5,10,0.0281
618,analcatdata_cyyoung8092,SVC,CBDSCV,6,2,0.0285
619,analcatdata_cyyoung8092,SVC,CBDSCV,6,5,0.0250
620,analcatdata_cyyoung8092,SVC,CBDSCV,6,10,0.0273
621,analcatdata_cyyoung8092,SVC,CBDSCV,7,2,0.0279
622,analcatdata_cyyoung8092,SVC,CBDSCV,7,5,0.0262
623,analcatdata_cyyoung8092,SVC,CBDSCV,7,10,0.0281
624,analcatdata_cyyoung8092,SVC,CBDSCV,8,2,0.0266
625,analcatdata_cyyoung8092,SVC,CBDSCV,8,5,0.0262
626,analcatdata_cyyoung8092,SVC,CBDSCV,8,10,0.0256
627,analcatdata_cyyoung8092,SVC,CBDSCV,9,2,0.0255
628,analcatdata_cyyoung8092,SVC,CBDSCV,9,5,0.0270
629,analcatdata_cyyoung8092,SVC,CBDSCV,9,10,0.0265
630,analcatdata_cyyoung8092,SVC,CBDSCV,10,2,0.0268
631,analcatdata_cyyoung8092,SVC,CBDSCV,10,5,0.0268
632,analcatdata_cyyoung8092,SVC,CBDSCV,10,10,0.0271
633,analcatdata_cyyoung8092,SVC,CBDSCV,11,2,0.0333
634,analcatdata_cyyoung8092,SVC,CBDSCV,11,5,0.0369
635,analcatdata_cyyoung8092,SVC,CBDSCV,11,10,0.0243
636,analcatdata_cyyoung8092,SVC,CBDSCV,12,2,0.0266
637,analcatdata_cyyoung8092,SVC,CBDSCV,12,5,0.0252
638,analcatdata_cyyoung8092,SVC,CBDSCV,12,10,0.0261
639,analcatdata_cyyoung8092,SVC,CBDSCV,13,2,0.0274
640,analcatdata_cyyoung8092,SVC,CBDSCV,13,5,0.0268
641,analcatdata_cyyoung8092,SVC,CBDSCV,13,10,0.0266
642,analcatdata_cyyoung8092,SVC,CBDSCV,14,2,0.0260
643,analcatdata_cyyoung8092,SVC,CBDSCV,14,5,0.0256
644,analcatdata_cyyoung8092,SVC,CBDSCV,14,10,0.0259
645,analcatdata_cyyoung8092,SVC,CBDSCV,15,2,0.0323
646,analcatdata_cyyoung8092,SVC,CBDSCV,15,5,0.0354
647,analcatdata_cyyoung8092,SVC,CBDSCV,15,10,0.0275
648,analcatdata_cyyoung8092,SVC,CBDSCV,16,2,0.0272
649,analcatdata_cyyoung8092,SVC,CBDSCV,16,5,0.0243
650,analcatdata_cyyoung8092,SVC,CBDSCV,16,10,0.0253
651,analcatdata_cyyoung8092,SVC,CBDSCV,17,2,0.0279
652,analcatdata_cyyoung8092,SVC,CBDSCV,17,5,0.0245
653,analcatdata_cyyoung8092,SVC,CBDSCV,17,10,0.0262
654,analcatdata_cyyoung8092,SVC,CBDSCV,18,2,0.0280
655,analcatdata_cyyoung8092,SVC,CBDSCV,18,5,0.0292
656,analcatdata_cyyoung8092,SVC,CBDSCV,18,10,0.0263
657,analcatdata_cyyoung8092,SVC,CBDSCV,19,2,0.0260
658,analcatdata_cyyoung8092,SVC,CBDSCV,19,5,0.0253
659,analcatdata_cyyoung8092,SVC,CBDSCV,19,10,0.0289
660,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,0,2,0.0114
661,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,0,5,0.0114
662,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,0,10,0.0114
663,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,1,2,0.0149
664,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,1,5,0.0144
665,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,1,10,0.0143
666,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,2,2,0.0128
667,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,2,5,0.0128
668,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,2,10,0.0130
669,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,3,2,0.0106
670,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,3,5,0.0105
671,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,3,10,0.0107
672,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,4,2,0.0166
673,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,4,5,0.0165
674,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,4,10,0.0167
675,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,5,2,0.0107
676,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,5,5,0.0106
677,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,5,10,0.0107
678,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,6,2,0.0154
679,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,6,5,0.0155
680,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,6,10,0.0166
681,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,7,2,0.0117
682,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,7,5,0.0116
683,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,7,10,0.0118
684,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,8,2,0.0115
685,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,8,5,0.0113
686,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,8,10,0.0115
687,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,9,2,0.0180
688,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,9,5,0.0179
689,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,9,10,0.0179
690,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,10,2,0.0121
691,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,10,5,0.0120
692,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,10,10,0.0122
693,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,11,2,0.0114
694,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,11,5,0.0113
695,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,11,10,0.0115
696,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,12,2,0.0133
697,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,12,5,0.0128
698,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,12,10,0.0129
699,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,13,2,0.0121
700,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,13,5,0.0121
701,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,13,10,0.0123
702,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,14,2,0.0114
703,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,14,5,0.0112
704,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,14,10,0.0114
705,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,15,2,0.0145
706,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,15,5,0.0143
707,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,15,10,0.0143
708,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,16,2,0.0153
709,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,16,5,0.0152
710,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,16,10,0.0154
711,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,17,2,0.0136
712,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,17,5,0.0136
713,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,17,10,0.0138
714,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,18,2,0.0133
715,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,18,5,0.0132
716,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,18,10,0.0134
717,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,19,2,0.0111
718,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,19,5,0.0111
719,analcatdata_cyyoung8092,SVC,CBDSCV_Mini,19,10,0.0110
720,analcatdata_cyyoung8092,SVC,StratifiedKFold,0,2,0.0006
721,analcatdata_cyyoung8092,SVC,StratifiedKFold,0,5,0.0006
722,analcatdata_cyyoung8092,SVC,StratifiedKFold,0,10,0.0007
723,analcatdata_cyyoung8092,SVC,StratifiedKFold,1,2,0.0006
724,analcatdata_cyyoung8092,SVC,StratifiedKFold,1,5,0.0006
725,analcatdata_cyyoung8092,SVC,StratifiedKFold,1,10,0.0006
726,analcatdata_cyyoung8092,SVC,StratifiedKFold,2,2,0.0006
727,analcatdata_cyyoung8092,SVC,StratifiedKFold,2,5,0.0006
728,analcatdata_cyyoung8092,SVC,StratifiedKFold,2,10,0.0007
729,analcatdata_cyyoung8092,SVC,StratifiedKFold,3,2,0.0007
730,analcatdata_cyyoung8092,SVC,StratifiedKFold,3,5,0.0006
731,analcatdata_cyyoung8092,SVC,StratifiedKFold,3,10,0.0007
732,analcatdata_cyyoung8092,SVC,StratifiedKFold,4,2,0.0006
733,analcatdata_cyyoung8092,SVC,StratifiedKFold,4,5,0.0006
734,analcatdata_cyyoung8092,SVC,StratifiedKFold,4,10,0.0006
735,analcatdata_cyyoung8092,SVC,StratifiedKFold,5,2,0.0006
736,analcatdata_cyyoung8092,SVC,StratifiedKFold,5,5,0.0006
737,analcatdata_cyyoung8092,SVC,StratifiedKFold,5,10,0.0007
738,analcatdata_cyyoung8092,SVC,StratifiedKFold,6,2,0.0006
739,analcatdata_cyyoung8092,SVC,StratifiedKFold,6,5,0.0006
740,analcatdata_cyyoung8092,SVC,StratifiedKFold,6,10,0.0006
741,analcatdata_cyyoung8092,SVC,StratifiedKFold,7,2,0.0006
742,analcatdata_cyyoung8092,SVC,StratifiedKFold,7,5,0.0006
743,analcatdata_cyyoung8092,SVC,StratifiedKFold,7,10,0.0006
744,analcatdata_cyyoung8092,SVC,StratifiedKFold,8,2,0.0006
745,analcatdata_cyyoung8092,SVC,StratifiedKFold,8,5,0.0006
746,analcatdata_cyyoung8092,SVC,StratifiedKFold,8,10,0.0006
747,analcatdata_cyyoung8092,SVC,StratifiedKFold,9,2,0.0006
748,analcatdata_cyyoung8092,SVC,StratifiedKFold,9,5,0.0006
749,analcatdata_cyyoung8092,SVC,StratifiedKFold,9,10,0.0006
750,analcatdata_cyyoung8092,SVC,StratifiedKFold,10,2,0.0006
751,analcatdata_cyyoung8092,SVC,StratifiedKFold,10,5,0.0006
752,analcatdata_cyyoung8092,SVC,StratifiedKFold,10,10,0.0007
753,analcatdata_cyyoung8092,SVC,StratifiedKFold,11,2,0.0006
754,analcatdata_cyyoung8092,SVC,StratifiedKFold,11,5,0.0006
755,analcatdata_cyyoung8092,SVC,StratifiedKFold,11,10,0.0007
756,analcatdata_cyyoung8092,SVC,StratifiedKFold,12,2,0.0006
757,analcatdata_cyyoung8092,SVC,StratifiedKFold,12,5,0.0006
758,analcatdata_cyyoung8092,SVC,StratifiedKFold,12,10,0.0007
759,analcatdata_cyyoung8092,SVC,StratifiedKFold,13,2,0.0006
760,analcatdata_cyyoung8092,SVC,StratifiedKFold,13,5,0.0006
761,analcatdata_cyyoung8092,SVC,StratifiedKFold,13,10,0.0006
762,analcatdata_cyyoung8092,SVC,StratifiedKFold,14,2,0.0006
763,analcatdata_cyyoung8092,SVC,StratifiedKFold,14,5,0.0006
764,analcatdata_cyyoung8092,SVC,StratifiedKFold,14,10,0.0006
765,analcatdata_cyyoung8092,SVC,StratifiedKFold,15,2,0.0006
766,analcatdata_cyyoung8092,SVC,StratifiedKFold,15,5,0.0006
767,analcatdata_cyyoung8092,SVC,StratifiedKFold,15,10,0.0006
768,analcatdata_cyyoung8092,SVC,StratifiedKFold,16,2,0.0006
769,analcatdata_cyyoung8092,SVC,StratifiedKFold,16,5,0.0006
770,analcatdata_cyyoung8092,SVC,StratifiedKFold,16,10,0.0006
771,analcatdata_cyyoung8092,SVC,StratifiedKFold,17,2,0.0006
772,analcatdata_cyyoung8092,SVC,StratifiedKFold,17,5,0.0006
773,analcatdata_cyyoung8092,SVC,StratifiedKFold,17,10,0.0006
774,analcatdata_cyyoung8092,SVC,StratifiedKFold,18,2,0.0006
775,analcatdata_cyyoung8092,SVC,StratifiedKFold,18,5,0.0006
776,analcatdata_cyyoung8092,SVC,StratifiedKFold,18,10,0.0006
777,analcatdata_cyyoung8092,SVC,StratifiedKFold,19,2,0.0006
778,analcatdata_cyyoung8092,SVC,StratifiedKFold,19,5,0.0006
779,analcatdata_cyyoung8092,SVC,StratifiedKFold,19,10,0.0007
780,analcatdata_cyyoung8092,SVC,KFold,0,2,0.0005
781,analcatdata_cyyoung8092,SVC,KFold,0,5,0.0005
782,analcatdata_cyyoung8092,SVC,KFold,0,10,0.0006
783,analcatdata_cyyoung8092,SVC,KFold,1,2,0.0005
784,analcatdata_cyyoung8092,SVC,KFold,1,5,0.0005
785,analcatdata_cyyoung8092,SVC,KFold,1,10,0.0006
786,analcatdata_cyyoung8092,SVC,KFold,2,2,0.0005
787,analcatdata_cyyoung8092,SVC,KFold,2,5,0.0005
788,analcatdata_cyyoung8092,SVC,KFold,2,10,0.0006
789,analcatdata_cyyoung8092,SVC,KFold,3,2,0.0004
790,analcatdata_cyyoung8092,SVC,KFold,3,5,0.0006
791,analcatdata_cyyoung8092,SVC,KFold,3,10,0.0006
792,analcatdata_cyyoung8092,SVC,KFold,4,2,0.0004
793,analcatdata_cyyoung8092,SVC,KFold,4,5,0.0005
794,analcatdata_cyyoung8092,SVC,KFold,4,10,0.0006
795,analcatdata_cyyoung8092,SVC,KFold,5,2,0.0004
796,analcatdata_cyyoung8092,SVC,KFold,5,5,0.0005
797,analcatdata_cyyoung8092,SVC,KFold,5,10,0.0006
798,analcatdata_cyyoung8092,SVC,KFold,6,2,0.0004
799,analcatdata_cyyoung8092,SVC,KFold,6,5,0.0005
800,analcatdata_cyyoung8092,SVC,KFold,6,10,0.0006
801,analcatdata_cyyoung8092,SVC,KFold,7,2,0.0005
802,analcatdata_cyyoung8092,SVC,KFold,7,5,0.0005
803,analcatdata_cyyoung8092,SVC,KFold,7,10,0.0006
804,analcatdata_cyyoung8092,SVC,KFold,8,2,0.0004
805,analcatdata_cyyoung8092,SVC,KFold,8,5,0.0005
806,analcatdata_cyyoung8092,SVC,KFold,8,10,0.0006
807,analcatdata_cyyoung8092,SVC,KFold,9,2,0.0004
808,analcatdata_cyyoung8092,SVC,KFold,9,5,0.0005
809,analcatdata_cyyoung8092,SVC,KFold,9,10,0.0006
810,analcatdata_cyyoung8092,SVC,KFold,10,2,0.0005
811,analcatdata_cyyoung8092,SVC,KFold,10,5,0.0005
812,analcatdata_cyyoung8092,SVC,KFold,10,10,0.0006
813,analcatdata_cyyoung8092,SVC,KFold,11,2,0.0005
814,analcatdata_cyyoung8092,SVC,KFold,11,5,0.0005
815,analcatdata_cyyoung8092,SVC,KFold,11,10,0.0006
816,analcatdata_cyyoung8092,SVC,KFold,12,2,0.0005
817,analcatdata_cyyoung8092,SVC,KFold,12,5,0.0005
818,analcatdata_cyyoung8092,SVC,KFold,12,10,0.0006
819,analcatdata_cyyoung8092,SVC,KFold,13,2,0.0004
820,analcatdata_cyyoung8092,SVC,KFold,13,5,0.0005
821,analcatdata_cyyoung8092,SVC,KFold,13,10,0.0006
822,analcatdata_cyyoung8092,SVC,KFold,14,2,0.0005
823,analcatdata_cyyoung8092,SVC,KFold,14,5,0.0005
824,analcatdata_cyyoung8092,SVC,KFold,14,10,0.0006
825,analcatdata_cyyoung8092,SVC,KFold,15,2,0.0004
826,analcatdata_cyyoung8092,SVC,KFold,15,5,0.0005
827,analcatdata_cyyoung8092,SVC,KFold,15,10,0.0006
828,analcatdata_cyyoung8092,SVC,KFold,16,2,0.0004
829,analcatdata_cyyoung8092,SVC,KFold,16,5,0.0005
830,analcatdata_cyyoung8092,SVC,KFold,16,10,0.0006
831,analcatdata_cyyoung8092,SVC,KFold,17,2,0.0005
832,analcatdata_cyyoung8092,SVC,KFold,17,5,0.0005
833,analcatdata_cyyoung8092,SVC,KFold,17,10,0.0005
834,analcatdata_cyyoung8092,SVC,KFold,18,2,0.0005
835,analcatdata_cyyoung8092,SVC,KFold,18,5,0.0005
836,analcatdata_cyyoung8092,SVC,KFold,18,10,0.0006
837,analcatdata_cyyoung8092,SVC,KFold,19,2,0.0004
838,analcatdata_cyyoung8092,SVC,KFold,19,5,0.0005
839,analcatdata_cyyoung8092,SVC,KFold,19,10,0.0006
840,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,0,2,0.0010
841,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,0,5,0.0015
842,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,0,10,0.0026
843,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,1,2,0.0010
844,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,1,5,0.0016
845,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,1,10,0.0026
846,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,2,2,0.0010
847,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,2,5,0.0015
848,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,2,10,0.0025
849,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,3,2,0.0010
850,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,3,5,0.0016
851,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,3,10,0.0026
852,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,4,2,0.0010
853,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,4,5,0.0016
854,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,4,10,0.0026
855,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,5,2,0.0010
856,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,5,5,0.0016
857,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,5,10,0.0026
858,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,6,2,0.0010
859,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,6,5,0.0016
860,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,6,10,0.0026
861,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,7,2,0.0010
862,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,7,5,0.0016
863,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,7,10,0.0025
864,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,8,2,0.0010
865,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,8,5,0.0015
866,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,8,10,0.0026
867,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,9,2,0.0010
868,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,9,5,0.0016
869,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,9,10,0.0027
870,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,10,2,0.0010
871,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,10,5,0.0016
872,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,10,10,0.0025
873,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,11,2,0.0010
874,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,11,5,0.0015
875,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,11,10,0.0026
876,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,12,2,0.0010
877,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,12,5,0.0016
878,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,12,10,0.0025
879,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,13,2,0.0010
880,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,13,5,0.0016
881,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,13,10,0.0026
882,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,14,2,0.0010
883,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,14,5,0.0016
884,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,14,10,0.0026
885,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,15,2,0.0010
886,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,15,5,0.0016
887,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,15,10,0.0026
888,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,16,2,0.0010
889,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,16,5,0.0016
890,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,16,10,0.0026
891,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,17,2,0.0010
892,analcatdata_cyyoung8092,SVC,StratifiedShuffleSplit,17,5,0.0016
